event,fighter_1,fighter_2,result,event_id,cc_match,fighter_1_elo_start,fighter_2_elo_start,fighter_1_elo_end,fighter_2_elo_end
UFC Fight Night: Belfort vs Henderson 3,Corey Anderson,Fabio Maldonado,win,337,3440,1035.87,1009.09,1054.33,990.63
UFC Fight Night: Belfort vs Henderson 3,Rashid Magomedov,Gilbert Burns,win,337,3441,1062.0,1056.62,1081.69,1036.93
UFC Fight Night: Belfort vs Henderson 3,Alex Oliveira,Piotr Hallmann,win,337,3442,1024.67,985.17,1042.41,967.43
UFC Fight Night: Belfort vs Henderson 3,Thomas Almeida,Anthony Birchak,win,337,3443,1056.47,999.18,1073.2,982.45
UFC Fight Night: Belfort vs Henderson 3,Glover Teixeira,Patrick Cummins,win,337,3444,1091.81,1042.68,1109.0,1025.49
UFC Fight Night: Belfort vs Henderson 3,Vitor Belfort,Dan Henderson,win,337,3445,1124.28,1044.48,1139.77,1028.99
UFC 193: Rousey vs Holm,Ben Nguyen,Ryan Benoit,win,338,3446,1018.95,1003.27,1038.05,984.17
UFC 193: Rousey vs Holm,James Moontasri,Anton Zafir,win,338,3447,983.45,1000.0,1004.4,979.05
UFC 193: Rousey vs Holm,Richard Walsh,Steve Kennedy,win,338,3448,981.04,978.1,1000.87,958.27
UFC 193: Rousey vs Holm,Daniel Kelly,Steve Montgomery,win,338,3449,1019.16,980.0,1036.92,962.24
UFC 193: Rousey vs Holm,Danny Martinez,Richie Vaculik,win,338,3450,942.38,981.24,964.61,959.01
UFC 193: Rousey vs Holm,Gian Villante,Anthony Perosh,win,338,3451,1003.05,989.49,1022.27,970.27
UFC 193: Rousey vs Holm,Kyle Noke,Peter Sobotta,win,338,3452,1032.04,988.78,1049.56,971.26
UFC 193: Rousey vs Holm,Jake Matthews,Akbarh Arreola,win,338,3453,1019.04,982.66,1036.95,964.75
UFC 193: Rousey vs Holm,Jared Rosholt,Stefan Struve,win,338,3454,1072.5,1077.12,1092.77,1056.85
UFC 193: Rousey vs Holm,Robert Whittaker,Uriah Hall,win,338,3455,1064.8,1048.11,1083.84,1029.07
UFC 193: Rousey vs Holm,Mark Hunt,Antonio Silva,win,338,3456,1043.4,1001.61,1061.01,984.0
UFC 193: Rousey vs Holm,Joanna Jedrzejczyk,Valerie Letourneau,win,338,3457,1076.62,1056.76,1095.48,1037.9
UFC 193: Rousey vs Holm,Holly Holm,Ronda Rousey,win,338,3458,1042.17,1112.47,1066.16,1088.48
UFC Fight Night: Magny vs Gastelum,Michel Prazeres,Valmir Lazaro,win,339,3459,1002.14,1002.52,1022.16,982.5
UFC Fight Night: Magny vs Gastelum,Marco Polo Reyes,Cesar Arzamendia,win,339,3460,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Magny vs Gastelum,Alvaro Herrera Mendoza,Vernon Ramos Ho,win,339,3461,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Magny vs Gastelum,Andre Fili,Gabriel Benitez,win,339,3462,998.58,1039.03,1020.9,1016.71
UFC Fight Night: Magny vs Gastelum,Alejandro Perez,Scott Jorgensen,win,339,3463,997.71,941.56,1014.51,924.76
UFC Fight Night: Magny vs Gastelum,Bartosz Fabinski,Hector Urbina,win,339,3464,1020.0,1017.83,1039.88,997.95
UFC Fight Night: Magny vs Gastelum,Erik Perez,Taylor Lapilus,win,339,3465,1031.66,1038.82,1052.07,1018.41
UFC Fight Night: Magny vs Gastelum,Leandro Silva,Efrain Escudero,win,339,3466,1004.28,1002.67,1024.19,982.76
UFC Fight Night: Magny vs Gastelum,Enrique Barzola,Horacio Gutierrez,win,339,3467,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Magny vs Gastelum,Erick Montano,Enrique Marin,win,339,3468,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Magny vs Gastelum,Henry Cejudo,Jussier Formiga,win,339,3469,1060.18,1050.39,1079.62,1030.95
UFC Fight Night: Magny vs Gastelum,Ricardo Lamas,Diego Sanchez,win,339,3470,1077.22,1091.83,1098.06,1070.99
UFC Fight Night: Magny vs Gastelum,Neil Magny,Kelvin Gastelum,win,339,3471,1110.66,1096.63,1129.85,1077.44
UFC Fight Night: Henderson vs Masvidal,Dominique Steele,Dong Hyun Ma,win,340,3472,981.19,1000.0,1002.27,978.92
UFC Fight Night: Henderson vs Masvidal,Marco Beltran,Guangyou Ning,win,340,3473,1020.0,1041.08,1041.21,1019.87
UFC Fight Night: Henderson vs Masvidal,Fredy Serrano,Yao Zhikui,win,340,3474,1020.0,1001.08,1038.91,982.17
UFC Fight Night: Henderson vs Masvidal,Seo Hee Ham,Cortney Casey,win,340,3475,980.0,979.93,1000.0,959.93
UFC Fight Night: Henderson vs Masvidal,Tae Hyun Bang,Leo Kuntz,win,340,3476,981.02,980.0,1000.96,960.06
UFC Fight Night: Henderson vs Masvidal,Mike de la Torre,Yui Chul Nam,win,340,3477,984.59,995.53,1005.22,974.9
UFC Fight Night: Henderson vs Masvidal,Dongi Yang,Jake Collier,win,340,3478,965.83,1001.21,987.86,979.18
UFC Fight Night: Henderson vs Masvidal,Dooho Choi,Sam Sicilia,win,340,3479,1018.87,1024.1,1039.17,1003.8
UFC Fight Night: Henderson vs Masvidal,Alberto Mina,Yoshihiro Akiyama,win,340,3480,1020.0,979.84,1037.7,962.14
UFC Fight Night: Henderson vs Masvidal,Dong Hyun Kim,Dominic Waters,win,340,3481,1125.47,981.21,1137.61,969.07
UFC Fight Night: Henderson vs Masvidal,Benson Henderson,Jorge Masvidal,win,340,3482,1132.23,1076.15,1149.03,1059.35
UFC Fight Night: Namajunas vs. VanZant,Kailin Curran,Emily Kagan,win,341,3483,960.0,980.0,981.15,958.85
UFC Fight Night: Namajunas vs. VanZant,Zubaira Tukhugov,Phillipe Nover,win,341,3484,1038.91,965.39,1054.74,949.56
UFC Fight Night: Namajunas vs. VanZant,Danny Roberts,Nathan Coy,win,341,3485,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Namajunas vs. VanZant,Santiago Ponzinibbio,Andreas Stahl,win,341,3486,1002.08,980.0,1020.81,961.27
UFC Fight Night: Namajunas vs. VanZant,Aljamain Sterling,Johnny Eduardo,win,341,3487,1062.68,1018.85,1080.17,1001.36
UFC Fight Night: Namajunas vs. VanZant,Antonio Carlos Junior,Kevin Casey,nc,341,3488,1018.95,1002.89,1018.95,1002.89
UFC Fight Night: Namajunas vs. VanZant,Sergio Moraes,Omari Akhmedov,win,341,3489,1040.95,1042.87,1061.06,1022.76
UFC Fight Night: Namajunas vs. VanZant,Tim Means,John Howard,win,341,3490,1039.8,1010.29,1058.11,991.98
UFC Fight Night: Namajunas vs. VanZant,Thiago Santos,Elias Theodorou,win,341,3491,1022.09,1056.9,1044.09,1034.9
UFC Fight Night: Namajunas vs. VanZant,Sage Northcutt,Cody Pfister,win,341,3492,1020.01,999.04,1038.8,980.25
UFC Fight Night: Namajunas vs. VanZant,Michael Chiesa,Jim Miller,win,341,3493,1055.12,1123.42,1079.0,1099.54
UFC Fight Night: Namajunas vs. VanZant,Rose Namajunas,Paige VanZant,win,341,3494,1001.15,1057.71,1024.38,1034.48
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Chris Gruetzemacher,Abner Lloveras,win,342,3495,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Geane Herrera,Joby Sanchez,win,342,3496,981.28,1000.1,1002.36,979.02
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Ryan LaFlare,Mike Pierce,win,342,3497,1061.42,1091.5,1083.15,1069.77
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Gabriel Gonzaga,Konstantin Erokhin,win,342,3498,1012.09,978.85,1030.18,960.76
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Julian Erosa,Marcin Wrzosek,win,342,3499,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Tatsuya Kawajiri,Jason Knight,win,342,3500,1025.97,1000.0,1044.48,981.49
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Evan Dunham,Joe Lauzon,win,342,3501,1061.77,1073.74,1082.46,1053.05
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Tony Ferguson,Edson Barboza,win,342,3502,1143.43,1115.67,1161.84,1097.26
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Ryan Hall,Artem Lobov,win,342,3503,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Frankie Edgar,Chad Mendes,win,342,3504,1169.58,1096.94,1185.46,1081.06
UFC 194: Aldo vs McGregor,Court McGee,Marcio Alexandre Junior,win,343,3505,1030.42,961.16,1046.49,945.09
UFC 194: Aldo vs McGregor,Yancy Medeiros,John Makdessi,win,343,3506,999.03,1039.37,1021.34,1017.06
UFC 194: Aldo vs McGregor,Magomed Mustafaev,Joe Proctor,win,343,3507,1020.32,1033.21,1041.06,1012.47
UFC 194: Aldo vs McGregor,Leonardo Santos,Kevin Lee,win,343,3508,1064.32,1058.99,1084.01,1039.3
UFC 194: Aldo vs McGregor,Warlley Alves,Colby Covington,win,343,3509,1061.14,1060.63,1081.11,1040.66
UFC 194: Aldo vs McGregor,Tecia Pennington,Jocelyn Jones-Lybarger,win,343,3510,1040.0,1000.0,1057.71,982.29
UFC 194: Aldo vs McGregor,Urijah Faber,Frankie Saenz,win,343,3511,1084.33,1061.5,1103.02,1042.81
UFC 194: Aldo vs McGregor,Max Holloway,Jeremy Stephens,win,343,3512,1132.82,1042.52,1147.74,1027.6
UFC 194: Aldo vs McGregor,Demian Maia,Gunnar Nelson,win,343,3513,1145.85,1071.81,1161.65,1056.01
UFC 194: Aldo vs McGregor,Yoel Romero,Jacare Souza,win,343,3514,1124.94,1106.02,1143.85,1087.11
UFC 194: Aldo vs McGregor,Luke Rockhold,Chris Weidman,win,343,3515,1083.61,1195.99,1109.86,1169.74
UFC 194: Aldo vs McGregor,Conor McGregor,Jose Aldo,win,343,3516,1126.59,1147.73,1147.81,1126.51
UFC on FOX: Dos Anjos vs. Cowboy 2,Francis Ngannou,Luis Henrique,win,344,3517,1000.0,1000.0,1020.0,980.0
UFC on FOX: Dos Anjos vs. Cowboy 2,Vicente Luque,Hayder Hassan,win,344,3518,980.0,980.0,1000.0,960.0
UFC on FOX: Dos Anjos vs. Cowboy 2,Kamaru Usman,Leon Edwards,win,344,3519,1020.0,1021.98,1040.11,1001.87
UFC on FOX: Dos Anjos vs. Cowboy 2,Cole Miller,Jim Alers,nc,344,3520,1031.45,1000.0,1031.45,1000.0
UFC on FOX: Dos Anjos vs. Cowboy 2,Nik Lentz,Danny Castillo,win,344,3521,1067.8,1014.88,1084.78,997.9
UFC on FOX: Dos Anjos vs. Cowboy 2,Tamdan McCrory,Josh Samman,win,344,3522,1000.26,1061.04,1023.72,1037.58
UFC on FOX: Dos Anjos vs. Cowboy 2,Valentina Shevchenko,Sarah Kaufman,win,344,3523,1000.0,1000.96,1020.06,980.9
UFC on FOX: Dos Anjos vs. Cowboy 2,Nate Marquardt,CB Dollaway,win,344,3524,1038.05,1038.23,1058.06,1018.22
UFC on FOX: Dos Anjos vs. Cowboy 2,Charles Oliveira,Myles Jury,win,344,3525,1068.69,1097.18,1090.33,1075.54
UFC on FOX: Dos Anjos vs. Cowboy 2,Karolina Kowalkiewicz,Randa Markos,win,344,3526,1000.0,1002.29,1020.13,982.16
UFC on FOX: Dos Anjos vs. Cowboy 2,Nate Diaz,Michael Johnson,win,344,3527,1066.85,1074.4,1087.28,1053.97
UFC on FOX: Dos Anjos vs. Cowboy 2,Alistair Overeem,Junior Dos Santos,win,344,3528,1037.01,1158.72,1063.74,1131.99
UFC on FOX: Dos Anjos vs. Cowboy 2,Rafael Dos Anjos,Donald Cerrone,win,344,3529,1165.37,1207.01,1187.76,1184.62
UFC 195: Lawler vs Condit,Sheldon Westcott,Edgar Garcia,win,345,3530,959.81,944.29,978.92,925.18
UFC 195: Lawler vs Condit,Michinori Tanaka,Joe Soto,win,345,3531,1000.77,964.33,1018.68,946.42
UFC 195: Lawler vs Condit,Dustin Poirier,Joe Duffy,win,345,3532,1114.39,1037.6,1130.04,1021.95
UFC 195: Lawler vs Condit,Drew Dober,Scott Holtzman,win,345,3533,962.0,1018.91,985.25,995.66
UFC 195: Lawler vs Condit,Justine Kish,Nina Nunes,win,345,3534,1000.0,978.85,1018.78,960.07
UFC 195: Lawler vs Condit,Alex Morono,Kyle Noke,win,345,3535,1000.0,1049.56,1022.83,1026.73
UFC 195: Lawler vs Condit,Michael McDonald,Masanori Kanehara,win,345,3536,1053.15,1002.99,1070.28,985.86
UFC 195: Lawler vs Condit,Abel Trujillo,Tony Sims,win,345,3537,1048.12,1000.0,1065.37,982.75
UFC 195: Lawler vs Condit,Brian Ortega,Diego Brandao,win,345,3538,1024.49,1056.86,1046.35,1035.0
UFC 195: Lawler vs Condit,Albert Tumenov,Lorenz Larkin,win,345,3539,1061.67,1003.19,1078.34,986.52
UFC 195: Lawler vs Condit,Stipe Miocic,Andrei Arlovski,win,345,3540,1100.78,1173.73,1124.92,1149.59
UFC 195: Lawler vs Condit,Robbie Lawler,Carlos Condit,win,345,3541,1150.1,1085.81,1166.44,1069.47
UFC Fight Night: Dillashaw vs Cruz,Francimar Barroso,Elvis Mutapcic,win,346,3542,1018.28,1000.0,1037.23,981.05
UFC Fight Night: Dillashaw vs Cruz,Rob Font,Joey Gomez,win,346,3543,1019.83,1000.0,1038.69,981.14
UFC Fight Night: Dillashaw vs Cruz,Charles Rosa,Kyle Bochniak,win,346,3544,984.19,1000.0,1005.1,979.09
UFC Fight Night: Dillashaw vs Cruz,Ilir Latifi,Sean O'Connell,win,346,3545,1020.53,1003.12,1039.53,984.12
UFC Fight Night: Dillashaw vs Cruz,Paul Felder,Daron Cruickshank,win,346,3546,1007.38,1006.77,1027.34,986.81
UFC Fight Night: Dillashaw vs Cruz,Luke Sanders,Maximo Blanco,win,346,3547,1000.0,1027.34,1021.57,1005.77
UFC Fight Night: Dillashaw vs Cruz,Chris Wade,Mehdi Baghdad,win,346,3548,1058.78,1000.0,1075.43,983.35
UFC Fight Night: Dillashaw vs Cruz,Ed Herman,Tim Boetsch,win,346,3549,1043.68,1026.16,1062.67,1007.17
UFC Fight Night: Dillashaw vs Cruz,Patrick Cote,Ben Saunders,win,346,3550,1037.77,1078.37,1060.1,1056.04
UFC Fight Night: Dillashaw vs Cruz,Francisco Trinaldo,Ross Pearson,win,346,3551,1091.46,1066.63,1110.03,1048.06
UFC Fight Night: Dillashaw vs Cruz,Travis Browne,Matt Mitrione,win,346,3552,1081.9,1075.32,1101.52,1055.7
UFC Fight Night: Dillashaw vs Cruz,Eddie Alvarez,Anthony Pettis,win,346,3553,1008.65,1080.84,1032.75,1056.74
UFC Fight Night: Dillashaw vs Cruz,Dominick Cruz,TJ Dillashaw,win,346,3554,1065.18,1119.21,1088.27,1096.12
UFC on FOX: Johnson vs. Bader,Anthony Rocco Martin,Felipe Olivieri,win,347,3555,965.3,1000.0,987.29,978.01
UFC on FOX: Johnson vs. Bader,Damon Jackson,Levan Makashvili,draw,347,3556,978.27,999.64,988.88,989.03
UFC on FOX: Johnson vs. Bader,Randy Brown,Matt Dwyer,win,347,3557,1000.0,981.4,1018.93,962.47
UFC on FOX: Johnson vs. Bader,Alex Caceres,Masio Fullen,win,347,3558,985.29,999.81,1006.13,978.97
UFC on FOX: Johnson vs. Bader,Alexander Yakovlev,George Sullivan,win,347,3559,993.12,1039.8,1015.79,1017.13
UFC on FOX: Johnson vs. Bader,Wilson Reis,Dustin Ortiz,win,347,3560,1017.65,1041.55,1039.02,1020.18
UFC on FOX: Johnson vs. Bader,Rafael Natal,Kevin Casey,win,347,3561,1067.54,1002.89,1083.86,986.57
UFC on FOX: Johnson vs. Bader,Diego Ferreira,Olivier Aubin-Mercier,win,347,3562,1002.44,1039.93,1024.59,1017.78
UFC on FOX: Johnson vs. Bader,Tarec Saffiedine,Jake Ellenberger,win,347,3563,1008.0,1055.1,1030.69,1032.41
UFC on FOX: Johnson vs. Bader,Bryan Barberena,Sage Northcutt,win,347,3564,1002.17,1038.8,1024.27,1016.7
UFC on FOX: Johnson vs. Bader,Jimmie Rivera,Iuri Alcantara,win,347,3565,1039.68,1067.13,1061.26,1045.55
UFC on FOX: Johnson vs. Bader,Ben Rothwell,Josh Barnett,win,347,3566,1055.38,1084.79,1077.07,1063.1
UFC on FOX: Johnson vs. Bader,Anthony Johnson,Ryan Bader,win,347,3567,1118.39,1163.45,1140.97,1140.87
UFC Fight Night: Hendricks vs Thompson,Alex White,Artem Lobov,win,348,3568,977.17,980.0,997.33,959.84
UFC Fight Night: Hendricks vs Thompson,Mickey Gall,Mike Jackson,win,348,3569,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Hendricks vs Thompson,Diego Rivas,Noad Lahat,win,348,3570,1020.0,1020.82,1040.05,1000.77
UFC Fight Night: Hendricks vs Thompson,Justin Scoggins,Ray Borg,win,348,3571,1014.42,1040.98,1035.95,1019.45
UFC Fight Night: Hendricks vs Thompson,Derrick Lewis,Damian Grabowski,win,348,3572,1036.3,1000.0,1054.22,982.08
UFC Fight Night: Hendricks vs Thompson,Joshua Burkman,KJ Noons,win,348,3573,960.85,1006.99,983.49,984.35
UFC Fight Night: Hendricks vs Thompson,Mike Pyle,Sean Spencer,win,348,3574,1049.06,999.67,1066.24,982.49
UFC Fight Night: Hendricks vs Thompson,Misha Cirkunov,Alex Nicholson,win,348,3575,1020.0,1000.0,1038.85,981.15
UFC Fight Night: Hendricks vs Thompson,Joseph Benavidez,Zach Makovsky,win,348,3576,1135.63,1018.15,1149.11,1004.67
UFC Fight Night: Hendricks vs Thompson,Ovince Saint Preux,Rafael Cavalcante,win,348,3577,1072.02,969.5,1086.28,955.24
UFC Fight Night: Hendricks vs Thompson,Roy Nelson,Jared Rosholt,win,348,3578,992.34,1092.77,1017.97,1067.14
UFC Fight Night: Hendricks vs Thompson,Stephen Thompson,Johny Hendricks,win,348,3579,1096.94,1168.62,1121.01,1144.55
UFC Fight Night: Cowboy vs Cowboy,Shamil Abdurakhimov,Anthony Hamilton,win,349,3580,980.0,1002.41,1001.29,981.12
UFC Fight Night: Cowboy vs Cowboy,Lauren Murphy,Kelly Faszholz,win,349,3581,958.97,1000.0,981.32,977.65
UFC Fight Night: Cowboy vs Cowboy,Ashlee Evans-Smith,Marion Reneau,win,349,3582,979.93,1018.92,1002.17,996.68
UFC Fight Night: Cowboy vs Cowboy,Nathan Coy,Jonavin Webb,win,349,3583,980.0,980.74,1000.04,960.7
UFC Fight Night: Cowboy vs Cowboy,Anthony Smith,Leonardo Guimaraes,win,349,3584,980.0,1000.0,1001.15,978.85
UFC Fight Night: Cowboy vs Cowboy,Oluwale Bamgbose,Daniel Sarafian,win,349,3585,980.39,988.81,1000.87,968.33
UFC Fight Night: Cowboy vs Cowboy,Sean Strickland,Alex Garcia,win,349,3586,1040.06,1043.61,1060.26,1023.41
UFC Fight Night: Cowboy vs Cowboy,James Krause,Shane Campbell,win,349,3587,1005.17,1005.07,1025.16,985.08
UFC Fight Night: Cowboy vs Cowboy,Chris Camozzi,Joe Riggs,win,349,3588,989.93,996.02,1010.28,975.67
UFC Fight Night: Cowboy vs Cowboy,Dennis Bermudez,Tatsuya Kawajiri,win,349,3589,1068.2,1044.48,1086.84,1025.84
UFC Fight Night: Cowboy vs Cowboy,Cody Garbrandt,Augusto Mendes,win,349,3590,1041.7,1000.0,1059.31,982.39
UFC Fight Night: Cowboy vs Cowboy,Derek Brunson,Roan Carneiro,win,349,3591,1079.76,1006.1,1095.58,990.28
UFC Fight Night: Cowboy vs Cowboy,Donald Cerrone,Alex Oliveira,win,349,3592,1184.62,1042.41,1196.86,1030.17
UFC Fight Night: Silva vs Bisping,David Teymur,Martin Svensson,win,350,3593,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Silva vs Bisping,Teemu Packalen,Thibault Gouti,win,350,3594,978.92,1000.0,1000.13,978.79
UFC Fight Night: Silva vs Bisping,Daniel Omielanczuk,Jarjis Danho,win,350,3595,1000.14,1000.0,1020.13,980.01
UFC Fight Night: Silva vs Bisping,Rustam Khabilov,Norman Parke,win,350,3596,1022.72,1045.15,1044.01,1023.86
UFC Fight Night: Silva vs Bisping,Krzysztof Jotko,Brad Scott,win,350,3597,1036.82,1000.83,1054.76,982.89
UFC Fight Night: Silva vs Bisping,Arnold Allen,Yaotzin Meza,win,350,3598,1018.85,982.02,1036.74,964.13
UFC Fight Night: Silva vs Bisping,Scott Askham,Chris Dempsey,win,350,3599,982.01,981.18,1001.96,961.23
UFC Fight Night: Silva vs Bisping,Davey Grant,Marlon Vera,win,350,3600,980.0,1000.13,1001.16,978.97
UFC Fight Night: Silva vs Bisping,Makwan Amirkhani,Mike Wilkinson,win,350,3601,1036.81,1022.31,1055.98,1003.14
UFC Fight Night: Silva vs Bisping,Brad Pickett,Francisco Rivera,win,350,3602,965.25,1007.0,987.64,984.61
UFC Fight Night: Silva vs Bisping,Tom Breese,Keita Nakamura,win,350,3603,1040.66,966.99,1056.48,951.17
UFC Fight Night: Silva vs Bisping,Gegard Mousasi,Thales Leites,win,350,3604,1035.03,1107.84,1059.16,1083.71
UFC Fight Night: Silva vs Bisping,Michael Bisping,Anderson Silva,win,350,3605,1129.58,1206.7,1153.95,1182.33
UFC 196: McGregor vs Diaz,Teruto Ishihara,Julian Erosa,win,351,3606,988.91,1020.0,1010.69,998.22
UFC 196: McGregor vs Diaz,Jason Saggo,Justin Salas,win,351,3607,998.85,998.69,1018.84,978.7
UFC 196: McGregor vs Diaz,Diego Sanchez,Jim Miller,win,351,3608,1070.99,1099.54,1092.63,1077.9
UFC 196: McGregor vs Diaz,Darren Elkins,Chas Skelly,win,351,3609,1075.29,1061.2,1094.48,1042.01
UFC 196: McGregor vs Diaz,Vitor Miranda,Marcelo Guimaraes,win,351,3610,1024.13,1016.88,1043.71,997.3
UFC 196: McGregor vs Diaz,Nordine Taleb,Erick Silva,win,351,3611,1037.66,1036.22,1057.58,1016.3
UFC 196: McGregor vs Diaz,Siyar Bahadurzada,Brandon Thatch,win,351,3612,987.16,1006.08,1008.25,984.99
UFC 196: McGregor vs Diaz,Amanda Nunes,Valentina Shevchenko,win,351,3613,1053.74,1020.06,1071.81,1001.99
UFC 196: McGregor vs Diaz,Corey Anderson,Tom Lawlor,win,351,3614,1054.33,1038.56,1073.42,1019.47
UFC 196: McGregor vs Diaz,Ilir Latifi,Gian Villante,win,351,3615,1039.53,1022.27,1058.54,1003.26
UFC 196: McGregor vs Diaz,Miesha Tate,Holly Holm,win,351,3616,1044.07,1066.16,1065.34,1044.89
UFC 196: McGregor vs Diaz,Nate Diaz,Conor McGregor,win,351,3617,1087.28,1147.81,1110.73,1124.36
UFC Fight Night: Hunt vs Mir,Alan Patrick,Damien Brown,win,352,3618,1021.8,1000.0,1040.55,981.25
UFC Fight Night: Hunt vs Mir,Ross Pearson,Chad Laprise,win,352,3619,1048.06,1038.73,1067.52,1019.27
UFC Fight Night: Hunt vs Mir,Viscardi Andrade,Richard Walsh,win,352,3620,1017.83,1000.87,1036.85,981.85
UFC Fight Night: Hunt vs Mir,Leslie Smith,Rin Nakai,win,352,3621,980.06,979.05,1000.0,959.11
UFC Fight Night: Hunt vs Mir,Dan Hooker,Mark Eddiva,win,352,3622,998.63,980.09,1017.56,961.16
UFC Fight Night: Hunt vs Mir,Alan Jouban,Brendan O'Reilly,win,352,3623,1020.09,1001.08,1039.0,982.17
UFC Fight Night: Hunt vs Mir,Bec Rawlings,Seo Hee Ham,win,352,3624,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Hunt vs Mir,Steve Bosse,James Te Huna,win,352,3625,980.13,1011.8,1001.95,989.98
UFC Fight Night: Hunt vs Mir,Daniel Kelly,Antonio Carlos Junior,win,352,3626,1036.92,1018.95,1055.89,999.98
UFC Fight Night: Hunt vs Mir,Jake Matthews,Johnny Case,win,352,3627,1036.95,1074.33,1059.09,1052.19
UFC Fight Night: Hunt vs Mir,Neil Magny,Hector Lombard,win,352,3628,1129.85,1043.39,1144.97,1028.27
UFC Fight Night: Hunt vs Mir,Mark Hunt,Frank Mir,win,352,3629,1061.01,1062.28,1081.08,1042.21
UFC Fight Night: Rothwell vs Dos Santos,Bojan Velickovic,Alessio Di Chirico,win,353,3630,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Rothwell vs Dos Santos,Jared Cannonier,Cyril Asker,win,353,3631,981.45,1000.0,1002.52,978.93
UFC Fight Night: Rothwell vs Dos Santos,Lucas Martins,Robert Whiteford,win,353,3632,1004.61,1002.71,1024.5,982.82
UFC Fight Night: Rothwell vs Dos Santos,Damian Stasiak,Filip Pejic,win,353,3633,978.89,1000.0,1000.1,978.79
UFC Fight Night: Rothwell vs Dos Santos,Mairbek Taisumov,Damir Hadzovic,win,353,3634,1058.12,1000.0,1074.81,983.31
UFC Fight Night: Rothwell vs Dos Santos,Alejandro Perez,Ian Entwistle,win,353,3635,1014.51,1001.15,1033.74,981.92
UFC Fight Night: Rothwell vs Dos Santos,Zak Cummings,Nicolas Dalby,win,353,3636,1039.5,1029.97,1058.95,1010.52
UFC Fight Night: Rothwell vs Dos Santos,Maryna Moroz,Cristina Stanciu,win,353,3637,1002.1,1000.0,1021.98,980.12
UFC Fight Night: Rothwell vs Dos Santos,Jan Blachowicz,Igor Pokrajac,win,353,3638,983.33,948.89,1001.35,930.87
UFC Fight Night: Rothwell vs Dos Santos,Timothy Johnson,Marcin Tybura,win,353,3639,1001.98,1000.0,1021.87,980.11
UFC Fight Night: Rothwell vs Dos Santos,Francis Ngannou,Curtis Blaydes,win,353,3640,1020.0,1000.0,1038.85,981.15
UFC Fight Night: Rothwell vs Dos Santos,Derrick Lewis,Gabriel Gonzaga,win,353,3641,1054.22,1030.18,1072.84,1011.56
UFC Fight Night: Rothwell vs Dos Santos,Junior Dos Santos,Ben Rothwell,win,353,3642,1131.99,1077.07,1148.85,1060.21
UFC on FOX: Teixeira vs Evans,Elizeu Zaleski dos Santos,Omari Akhmedov,win,354,3643,980.0,1022.76,1002.45,1000.31
UFC on FOX: Teixeira vs Evans,Cezar Ferreira,Oluwale Bamgbose,win,354,3644,1012.81,1000.87,1032.12,981.56
UFC on FOX: Teixeira vs Evans,John Dodson,Manvel Gamburyan,win,354,3645,1076.66,1012.66,1093.02,996.3
